,year,month,region,district,site_code,product_code,stock_initial,stock_received,stock_distributed,stock_adjustment,stock_end,average_monthly_consumption,stock_stockout_days,stock_ordered,date,error
14990,2017,8,LOH-DJIBOUA,DIVO,C2016,AS27134,53,0,10,0,43,23,0,100.0,2017-08-01,Fine
14991,2017,9,LOH-DJIBOUA,DIVO,C2016,AS27134,43,100,37,0,106,24,0,0.0,2017-09-01,Fine
14992,2017,10,LOH-DJIBOUA,DIVO,C2016,AS27134,106,0,10,0,96,19,0,0.0,2017-10-01,Fine
14993,2017,11,LOH-DJIBOUA,DIVO,C2016,AS27134,96,0,11,0,85,19,0,0.0,2017-11-01,Fine
14994,2017,12,LOH-DJIBOUA,DIVO,C2016,AS27134,85,0,19,0,66,13,0,0.0,2017-12-01,Fine
14995,2018,1,LOH-DJIBOUA,DIVO,C2016,AS27134,66,0,0,0,66,10,0,0.0,2018-01-01,Fine
14996,2018,2,LOH-DJIBOUA,DIVO,C2016,AS27134,66,0,24,0,42,14,0,0.0,2018-02-01,Fine
14997,2018,3,LOH-DJIBOUA,DIVO,C2016,AS27134,42,100,20,0,122,15,0,0.0,2018-03-01,Fine
14998,2018,4,LOH-DJIBOUA,DIVO,C2016,AS27134,122,0,24,0,98,23,0,0.0,2018-04-01,Fine
14999,2018,5,LOH-DJIBOUA,DIVO,C2016,AS27134,98,0,10,0,88,18,0,0.0,2018-05-01,Fine
15000,2018,6,LOH-DJIBOUA,DIVO,C2016,AS27134,88,0,20,0,68,18,0,0.0,2018-06-01,Fine
15001,2018,7,LOH-DJIBOUA,DIVO,C2016,AS27134,68,0,38,0,30,23,0,100.0,2018-07-01,Fine
15002,2018,8,LOH-DJIBOUA,DIVO,C2016,AS27134,30,0,10,0,20,23,0,50.0,2018-08-01,Fine
15003,2018,9,LOH-DJIBOUA,DIVO,C2016,AS27134,20,0,10,0,10,19,0,100.0,2018-09-01,Fine
15004,2018,10,LOH-DJIBOUA,DIVO,C2016,AS27134,10,0,10,0,0,10,0,100.0,2018-10-01,Fine
15005,2018,11,LOH-DJIBOUA,DIVO,C2016,AS27134,0,0,0,0,0,7,0,100.0,2018-11-01,Fine
15006,2018,12,LOH-DJIBOUA,DIVO,C2016,AS27134,0,0,0,0,0,3,0,100.0,2018-12-01,Fine
15010,2019,4,LOH-DJIBOUA,DIVO,C2016,AS27134,0,100,10,0,90,3,0,0.0,2019-04-01,Fine
15011,2019,5,LOH-DJIBOUA,DIVO,C2016,AS27134,90,0,5,0,85,5,0,0.0,2019-05-01,Fine
15012,2019,6,LOH-DJIBOUA,DIVO,C2016,AS27134,85,0,9,0,76,8,0,0.0,2019-06-01,Fine
15013,2019,7,LOH-DJIBOUA,DIVO,C2016,AS27134,76,0,25,0,51,13,0,0.0,2019-07-01,Fine
15014,2019,8,LOH-DJIBOUA,DIVO,C2016,AS27134,51,0,25,0,26,20,0,0.0,2019-08-01,Fine
15015,2019,9,LOH-DJIBOUA,DIVO,C2016,AS27134,26,0,10,0,16,20,0,50.0,2019-09-01,Fine
15016,2016,1,LOH-DJIBOUA,DIVO,C2016,AS27133,0,0,0,0,0,50,0,4.0,2016-01-01,Fine
15017,2016,2,LOH-DJIBOUA,DIVO,C2016,AS27133,0,0,0,0,0,33,0,100.0,2016-02-01,Fine
15024,2016,9,LOH-DJIBOUA,DIVO,C2016,AS27133,0,100,20,0,80,7,0,0.0,2016-09-01,Fine
15025,2016,10,LOH-DJIBOUA,DIVO,C2016,AS27133,80,0,0,0,80,7,0,0.0,2016-10-01,Fine
15026,2016,11,LOH-DJIBOUA,DIVO,C2016,AS27133,80,0,55,0,25,25,0,100.0,2016-11-01,Fine
15027,2016,12,LOH-DJIBOUA,DIVO,C2016,AS27133,25,0,50,50,25,35,0,100.0,2016-12-01,Fine
15028,2017,1,LOH-DJIBOUA,DIVO,C2016,AS27133,25,100,25,0,100,43,0,0.0,2017-01-01,Fine
15029,2017,2,LOH-DJIBOUA,DIVO,C2016,AS27133,100,100,175,0,25,83,0,100.0,2017-02-01,Fine
15030,2017,3,LOH-DJIBOUA,DIVO,C2016,AS27133,25,100,75,0,50,92,0,0.0,2017-03-01,Fine
15031,2017,4,LOH-DJIBOUA,DIVO,C2016,AS27133,50,0,7,0,43,86,0,0.0,2017-04-01,Fine
15032,2017,5,LOH-DJIBOUA,DIVO,C2016,AS27133,43,0,30,0,13,37,0,100.0,2017-05-01,Fine
15033,2017,6,LOH-DJIBOUA,DIVO,C2016,AS27133,13,0,13,0,0,17,0,100.0,2017-06-01,Fine
15034,2017,7,LOH-DJIBOUA,DIVO,C2016,AS27133,0,0,0,0,0,14,0,100.0,2017-07-01,Fine
15035,2017,8,LOH-DJIBOUA,DIVO,C2016,AS27133,0,0,0,0,0,4,0,100.0,2017-08-01,Fine
15036,2017,9,LOH-DJIBOUA,DIVO,C2016,AS27133,0,100,55,0,45,18,0,100.0,2017-09-01,Fine
15037,2017,10,LOH-DJIBOUA,DIVO,C2016,AS27133,45,0,10,0,35,22,0,25.0,2017-10-01,Fine
15038,2017,11,LOH-DJIBOUA,DIVO,C2016,AS27133,35,100,60,0,75,42,0,50.0,2017-11-01,Fine
15039,2017,12,LOH-DJIBOUA,DIVO,C2016,AS27133,75,0,25,0,50,32,0,100.0,2017-12-01,Fine
15040,2018,1,LOH-DJIBOUA,DIVO,C2016,AS27133,50,0,0,0,50,28,0,0.0,2018-01-01,Fine
15041,2018,2,LOH-DJIBOUA,DIVO,C2016,AS27133,50,0,50,0,0,25,0,100.0,2018-02-01,Fine
15042,2018,3,LOH-DJIBOUA,DIVO,C2016,AS27133,0,0,0,0,0,17,0,100.0,2018-03-01,Fine
15043,2018,4,LOH-DJIBOUA,DIVO,C2016,AS27133,0,100,0,0,100,17,0,0.0,2018-04-01,Fine
15044,2018,5,LOH-DJIBOUA,DIVO,C2016,AS27133,100,0,50,0,50,17,0,0.0,2018-05-01,Fine
15045,2018,6,LOH-DJIBOUA,DIVO,C2016,AS27133,50,0,50,0,0,33,0,100.0,2018-06-01,Fine
15046,2018,7,LOH-DJIBOUA,DIVO,C2016,AS27133,0,0,0,0,0,33,0,100.0,2018-07-01,Fine
15047,2018,8,LOH-DJIBOUA,DIVO,C2016,AS27133,0,100,50,0,50,33,0,50.0,2018-08-01,Fine
15048,2018,9,LOH-DJIBOUA,DIVO,C2016,AS27133,50,50,55,0,45,35,0,50.0,2018-09-01,Fine
15049,2018,10,LOH-DJIBOUA,DIVO,C2016,AS27133,45,50,45,0,50,50,0,100.0,2018-10-01,Fine
15050,2018,11,LOH-DJIBOUA,DIVO,C2016,AS27133,50,0,50,0,0,50,0,100.0,2018-11-01,Fine
15051,2018,12,LOH-DJIBOUA,DIVO,C2016,AS27133,0,100,0,0,100,32,0,0.0,2018-12-01,Fine
15052,2019,1,LOH-DJIBOUA,DIVO,C2016,AS27133,100,0,100,0,0,50,0,100.0,2019-01-01,Fine
15053,2019,2,LOH-DJIBOUA,DIVO,C2016,AS27133,0,0,0,0,0,33,0,100.0,2019-02-01,Fine
15054,2019,3,LOH-DJIBOUA,DIVO,C2016,AS27133,0,100,85,0,15,62,0,100.0,2019-03-01,Fine
15055,2019,4,LOH-DJIBOUA,DIVO,C2016,AS27133,15,100,65,0,50,50,0,100.0,2019-04-01,Fine
15056,2019,5,LOH-DJIBOUA,DIVO,C2016,AS27133,50,100,50,0,100,67,0,0.0,2019-05-01,Fine
15057,2019,6,LOH-DJIBOUA,DIVO,C2016,AS27133,100,0,89,0,11,68,0,100.0,2019-06-01,Fine
15058,2019,7,LOH-DJIBOUA,DIVO,C2016,AS27133,11,100,11,0,100,50,0,0.0,2019-07-01,Fine
15059,2019,8,LOH-DJIBOUA,DIVO,C2016,AS27133,100,0,56,0,44,52,0,50.0,2019-08-01,Fine
15060,2019,9,LOH-DJIBOUA,DIVO,C2016,AS27133,44,0,44,0,0,37,0,100.0,2019-09-01,Fine
15061,2016,2,LOH-DJIBOUA,DIVO,C2016,AS27000,100,0,70,0,30,185,0,100.0,2016-02-01,Fine
15062,2016,3,LOH-DJIBOUA,DIVO,C2016,AS27000,30,0,30,0,0,133,0,100.0,2016-03-01,Fine
15063,2016,8,LOH-DJIBOUA,DIVO,C2016,AS27000,0,0,50,50,0,50,0,100.0,2016-08-01,Fine
15064,2016,9,LOH-DJIBOUA,DIVO,C2016,AS27000,0,100,20,0,80,33,0,0.0,2016-09-01,Fine
15065,2016,10,LOH-DJIBOUA,DIVO,C2016,AS27000,80,0,0,0,80,23,0,0.0,2016-10-01,Fine
15066,2016,11,LOH-DJIBOUA,DIVO,C2016,AS27000,80,0,40,0,40,20,0,100.0,2016-11-01,Fine
15067,2016,12,LOH-DJIBOUA,DIVO,C2016,AS27000,40,0,40,40,40,27,0,100.0,2016-12-01,Fine
15068,2017,1,LOH-DJIBOUA,DIVO,C2016,AS27000,40,100,30,0,110,37,0,0.0,2017-01-01,Fine
15069,2017,2,LOH-DJIBOUA,DIVO,C2016,AS27000,110,100,152,0,58,74,0,100.0,2017-02-01,Fine
15070,2017,3,LOH-DJIBOUA,DIVO,C2016,AS27000,58,300,58,0,300,80,0,0.0,2017-03-01,Fine
15071,2017,4,LOH-DJIBOUA,DIVO,C2016,AS27000,300,0,22,0,278,77,0,0.0,2017-04-01,Fine
15072,2017,5,LOH-DJIBOUA,DIVO,C2016,AS27000,278,0,30,0,248,37,0,0.0,2017-05-01,Fine
15073,2017,6,LOH-DJIBOUA,DIVO,C2016,AS27000,248,0,131,0,117,61,0,100.0,2017-06-01,Fine
15074,2017,7,LOH-DJIBOUA,DIVO,C2016,AS27000,117,0,97,0,20,86,0,100.0,2017-07-01,Fine
15075,2017,8,LOH-DJIBOUA,DIVO,C2016,AS27000,20,34,22,0,32,83,0,100.0,2017-08-01,Fine
15076,2017,9,LOH-DJIBOUA,DIVO,C2016,AS27000,32,34,41,0,25,53,0,100.0,2017-09-01,Fine
15077,2017,10,LOH-DJIBOUA,DIVO,C2016,AS27000,25,0,22,0,3,28,0,50.0,2017-10-01,Fine
15078,2017,11,LOH-DJIBOUA,DIVO,C2016,AS27000,3,100,25,0,78,29,0,10.0,2017-11-01,Fine
15079,2017,12,LOH-DJIBOUA,DIVO,C2016,AS27000,78,10,34,0,54,27,0,50.0,2017-12-01,Fine
15080,2018,1,LOH-DJIBOUA,DIVO,C2016,AS27000,54,0,0,0,54,20,0,0.0,2018-01-01,Fine
15081,2018,2,LOH-DJIBOUA,DIVO,C2016,AS27000,54,50,42,0,62,25,0,0.0,2018-02-01,Fine
15082,2018,3,LOH-DJIBOUA,DIVO,C2016,AS27000,62,0,30,0,32,24,0,50.0,2018-03-01,Fine
15083,2018,4,LOH-DJIBOUA,DIVO,C2016,AS27000,32,50,20,0,62,31,0,0.0,2018-04-01,Fine
15084,2018,5,LOH-DJIBOUA,DIVO,C2016,AS27000,62,0,10,0,52,20,0,0.0,2018-05-01,Fine
15085,2018,6,LOH-DJIBOUA,DIVO,C2016,AS27000,52,0,32,0,20,21,0,50.0,2018-06-01,Fine
15086,2018,7,LOH-DJIBOUA,DIVO,C2016,AS27000,20,0,15,0,5,19,0,100.0,2018-07-01,Fine
15087,2018,8,LOH-DJIBOUA,DIVO,C2016,AS27000,5,50,32,0,23,26,0,50.0,2018-08-01,Fine
15088,2018,9,LOH-DJIBOUA,DIVO,C2016,AS27000,23,50,20,0,53,22,0,20.0,2018-09-01,Fine
15089,2018,10,LOH-DJIBOUA,DIVO,C2016,AS27000,53,20,32,0,41,28,0,50.0,2018-10-01,Fine
15090,2018,11,LOH-DJIBOUA,DIVO,C2016,AS27000,41,0,11,0,30,21,0,30.0,2018-11-01,Fine
15091,2018,12,LOH-DJIBOUA,DIVO,C2016,AS27000,30,50,30,0,50,24,0,50.0,2018-12-01,Fine
15092,2019,1,LOH-DJIBOUA,DIVO,C2016,AS27000,50,0,14,0,36,18,0,20.0,2019-01-01,Fine
15093,2019,2,LOH-DJIBOUA,DIVO,C2016,AS27000,36,50,26,0,60,23,0,0.0,2019-02-01,Fine
15094,2019,3,LOH-DJIBOUA,DIVO,C2016,AS27000,60,0,34,0,26,25,0,50.0,2019-03-01,Fine
15095,2019,4,LOH-DJIBOUA,DIVO,C2016,AS27000,26,50,22,0,54,27,0,90.0,2019-04-01,Fine
15096,2019,5,LOH-DJIBOUA,DIVO,C2016,AS27000,54,90,23,0,121,26,0,0.0,2019-05-01,Fine
15097,2019,6,LOH-DJIBOUA,DIVO,C2016,AS27000,121,0,45,0,76,30,0,20.0,2019-06-01,Fine
15098,2019,7,LOH-DJIBOUA,DIVO,C2016,AS27000,76,20,10,0,86,26,0,0.0,2019-07-01,Fine
15099,2019,8,LOH-DJIBOUA,DIVO,C2016,AS27000,86,0,34,0,52,30,0,0.0,2019-08-01,Fine
15100,2019,9,LOH-DJIBOUA,DIVO,C2016,AS27000,52,0,20,0,32,21,0,30.0,2019-09-01,Fine
15106,2016,7,LOH-DJIBOUA,DIVO,C2005,AS27133,0,300,100,0,200,33,0,0.0,2016-07-01,Fine
15108,2016,9,LOH-DJIBOUA,DIVO,C2005,AS27133,179,0,170,0,9,130,0,200.0,2016-09-01,Fine
15109,2016,10,LOH-DJIBOUA,DIVO,C2005,AS27133,9,0,9,0,0,100,0,400.0,2016-10-01,Fine
15110,2016,11,LOH-DJIBOUA,DIVO,C2005,AS27133,0,200,200,0,0,126,0,600.0,2016-11-01,Fine
15111,2016,12,LOH-DJIBOUA,DIVO,C2005,AS27133,0,600,200,0,400,136,0,0.0,2016-12-01,Fine
15112,2017,1,LOH-DJIBOUA,DIVO,C2005,AS27133,400,0,200,0,200,200,0,400.0,2017-01-01,Fine
15113,2017,2,LOH-DJIBOUA,DIVO,C2005,AS27133,200,0,200,0,0,200,0,400.0,2017-02-01,Fine
15114,2017,3,LOH-DJIBOUA,DIVO,C2005,AS27133,0,400,54,0,346,151,0,107.0,2017-03-01,Fine
15115,2017,4,LOH-DJIBOUA,DIVO,C2005,AS27133,346,0,346,0,0,200,0,400.0,2017-04-01,Fine
15116,2017,5,LOH-DJIBOUA,DIVO,C2005,AS27133,0,0,0,0,0,133,0,399.0,2017-05-01,Fine
15117,2017,6,LOH-DJIBOUA,DIVO,C2005,AS27133,0,0,0,0,0,115,0,300.0,2017-06-01,Fine
15120,2017,9,LOH-DJIBOUA,DIVO,C2005,AS27133,0,200,100,0,100,33,0,100.0,2017-09-01,Fine
15121,2017,10,LOH-DJIBOUA,DIVO,C2005,AS27133,100,0,100,0,0,67,0,300.0,2017-10-01,Fine
15122,2017,11,LOH-DJIBOUA,DIVO,C2005,AS27133,0,100,100,0,0,100,0,400.0,2017-11-01,Fine
15123,2017,12,LOH-DJIBOUA,DIVO,C2005,AS27133,0,0,0,0,0,67,0,200.0,2017-12-01,Fine
15124,2018,1,LOH-DJIBOUA,DIVO,C2005,AS27133,0,0,0,0,0,33,0,200.0,2018-01-01,Fine
15127,2018,4,LOH-DJIBOUA,DIVO,C2005,AS27133,0,200,22,0,178,7,0,0.0,2018-04-01,Fine
15128,2018,5,LOH-DJIBOUA,DIVO,C2005,AS27133,178,0,153,0,25,58,0,149.0,2018-05-01,Fine
15129,2018,6,LOH-DJIBOUA,DIVO,C2005,AS27133,25,0,25,0,0,67,0,200.0,2018-06-01,Fine
15130,2018,7,LOH-DJIBOUA,DIVO,C2005,AS27133,0,0,0,0,0,59,0,400.0,2018-07-01,Fine
15131,2018,8,LOH-DJIBOUA,DIVO,C2005,AS27133,0,200,150,0,50,58,0,200.0,2018-08-01,Fine
15132,2018,9,LOH-DJIBOUA,DIVO,C2005,AS27133,50,200,58,0,192,69,0,15.0,2018-09-01,Fine
15133,2018,10,LOH-DJIBOUA,DIVO,C2005,AS27133,192,25,200,0,17,136,0,400.0,2018-10-01,Fine
15134,2018,11,LOH-DJIBOUA,DIVO,C2005,AS27133,17,0,17,0,0,92,0,276.0,2018-11-01,Fine
15135,2018,12,LOH-DJIBOUA,DIVO,C2005,AS27133,0,400,160,0,240,126,0,200.0,2018-12-01,Fine
15136,2019,1,LOH-DJIBOUA,DIVO,C2005,AS27133,240,0,208,0,32,128,0,300.0,2019-01-01,Fine
15137,2019,2,LOH-DJIBOUA,DIVO,C2005,AS27133,32,200,32,0,200,133,0,0.0,2019-02-01,Fine
15138,2019,3,LOH-DJIBOUA,DIVO,C2005,AS27133,200,300,200,0,300,147,0,141.0,2019-03-01,Fine
15139,2019,4,LOH-DJIBOUA,DIVO,C2005,AS27133,300,150,400,0,50,211,0,583.0,2019-04-01,Fine
15140,2019,5,LOH-DJIBOUA,DIVO,C2005,AS27133,50,600,61,0,589,220,0,0.0,2019-05-01,Fine
15141,2019,6,LOH-DJIBOUA,DIVO,C2005,AS27133,589,0,262,0,327,241,0,396.0,2019-06-01,Fine
15142,2019,7,LOH-DJIBOUA,DIVO,C2005,AS27133,327,400,237,0,490,187,0,0.0,2019-07-01,Fine
15143,2019,8,LOH-DJIBOUA,DIVO,C2005,AS27133,490,0,190,0,300,230,0,0.0,2019-08-01,Fine
15144,2019,9,LOH-DJIBOUA,DIVO,C2005,AS27133,300,0,198,0,102,208,0,0.0,2019-09-01,Fine
15146,2016,4,LOH-DJIBOUA,DIVO,C2005,AS27000,0,60,30,0,30,15,0,30.0,2016-04-01,Fine
15147,2016,5,LOH-DJIBOUA,DIVO,C2005,AS27000,30,60,60,0,30,30,0,30.0,2016-05-01,Fine
15148,2016,6,LOH-DJIBOUA,DIVO,C2005,AS27000,30,30,60,0,0,50,0,30.0,2016-06-01,Fine
15149,2016,7,LOH-DJIBOUA,DIVO,C2005,AS27000,0,30,10,0,20,43,0,0.0,2016-07-01,Fine
15150,2016,8,LOH-DJIBOUA,DIVO,C2005,AS27000,20,90,72,0,38,47,0,103.0,2016-08-01,Fine
15151,2016,9,LOH-DJIBOUA,DIVO,C2005,AS27000,38,0,38,0,0,40,0,120.0,2016-09-01,Fine
15152,2016,10,LOH-DJIBOUA,DIVO,C2005,AS27000,0,180,180,0,0,97,0,300.0,2016-10-01,Fine
15153,2016,11,LOH-DJIBOUA,DIVO,C2005,AS27000,0,120,90,0,30,103,0,900.0,2016-11-01,Fine
15154,2016,12,LOH-DJIBOUA,DIVO,C2005,AS27000,30,900,210,0,720,160,0,0.0,2016-12-01,Fine
15155,2017,1,LOH-DJIBOUA,DIVO,C2005,AS27000,720,0,300,0,420,200,0,0.0,2017-01-01,Fine
15156,2017,2,LOH-DJIBOUA,DIVO,C2005,AS27000,420,0,0,0,420,170,0,0.0,2017-02-01,Fine
15157,2017,3,LOH-DJIBOUA,DIVO,C2005,AS27000,420,0,0,0,420,100,0,0.0,2017-03-01,Fine
15158,2017,4,LOH-DJIBOUA,DIVO,C2005,AS27000,420,0,120,0,300,40,0,0.0,2017-04-01,Fine
15159,2017,5,LOH-DJIBOUA,DIVO,C2005,AS27000,300,0,163,0,137,94,0,145.0,2017-05-01,Fine
15160,2017,6,LOH-DJIBOUA,DIVO,C2005,AS27000,137,0,137,0,0,140,0,420.0,2017-06-01,Fine
15161,2017,7,LOH-DJIBOUA,DIVO,C2005,AS27000,0,0,0,0,0,100,0,300.0,2017-07-01,Fine
15162,2017,8,LOH-DJIBOUA,DIVO,C2005,AS27000,0,0,0,90,90,46,0,0.0,2017-08-01,Fine
15163,2017,9,LOH-DJIBOUA,DIVO,C2005,AS27000,90,0,60,0,30,20,0,90.0,2017-09-01,Fine
15164,2017,10,LOH-DJIBOUA,DIVO,C2005,AS27000,30,0,30,0,0,30,0,90.0,2017-10-01,Fine
15165,2017,11,LOH-DJIBOUA,DIVO,C2005,AS27000,0,270,270,0,0,120,0,90.0,2017-11-01,Fine
15166,2017,12,LOH-DJIBOUA,DIVO,C2005,AS27000,0,270,90,0,180,130,0,0.0,2017-12-01,Fine
15167,2018,1,LOH-DJIBOUA,DIVO,C2005,AS27000,180,0,0,0,180,120,0,0.0,2018-01-01,Fine
15168,2018,2,LOH-DJIBOUA,DIVO,C2005,AS27000,180,0,90,0,90,60,0,90.0,2018-02-01,Fine
15169,2018,3,LOH-DJIBOUA,DIVO,C2005,AS27000,90,90,90,0,90,60,0,90.0,2018-03-01,Fine
15170,2018,4,LOH-DJIBOUA,DIVO,C2005,AS27000,90,90,70,0,110,83,0,0.0,2018-04-01,Fine
15171,2018,5,LOH-DJIBOUA,DIVO,C2005,AS27000,110,0,0,76,186,53,0,0.0,2018-05-01,Fine
15172,2018,6,LOH-DJIBOUA,DIVO,C2005,AS27000,186,0,186,0,0,85,0,90.0,2018-06-01,Fine
15173,2018,7,LOH-DJIBOUA,DIVO,C2005,AS27000,0,0,0,0,0,62,0,270.0,2018-07-01,Fine
15174,2018,8,LOH-DJIBOUA,DIVO,C2005,AS27000,0,0,0,0,0,62,0,186.0,2018-08-01,Fine
15175,2018,9,LOH-DJIBOUA,DIVO,C2005,AS27000,0,186,20,0,166,7,0,0.0,2018-09-01,Fine
15176,2018,10,LOH-DJIBOUA,DIVO,C2005,AS27000,166,0,60,0,106,27,0,0.0,2018-10-01,Fine
15177,2018,11,LOH-DJIBOUA,DIVO,C2005,AS27000,106,0,89,0,17,56,0,0.0,2018-11-01,Fine
15178,2018,12,LOH-DJIBOUA,DIVO,C2005,AS27000,17,0,24,100,93,58,0,90.0,2018-12-01,Fine
15179,2019,1,LOH-DJIBOUA,DIVO,C2005,AS27000,93,0,90,0,3,68,0,300.0,2019-01-01,Fine
15180,2019,2,LOH-DJIBOUA,DIVO,C2005,AS27000,3,273,3,0,273,39,0,0.0,2019-02-01,Fine
15181,2019,3,LOH-DJIBOUA,DIVO,C2005,AS27000,273,900,172,0,1001,88,0,0.0,2019-03-01,Fine
15182,2019,4,LOH-DJIBOUA,DIVO,C2005,AS27000,1001,0,278,0,723,151,0,0.0,2019-04-01,Fine
15183,2019,5,LOH-DJIBOUA,DIVO,C2005,AS27000,723,0,129,153,747,193,0,0.0,2019-05-01,Fine
15184,2019,6,LOH-DJIBOUA,DIVO,C2005,AS27000,747,0,159,0,588,189,0,0.0,2019-06-01,Fine
15185,2019,7,LOH-DJIBOUA,DIVO,C2005,AS27000,588,0,132,0,456,140,0,0.0,2019-07-01,Fine
15186,2019,8,LOH-DJIBOUA,DIVO,C2005,AS27000,456,0,153,0,303,148,0,0.0,2019-08-01,Fine
15187,2019,9,LOH-DJIBOUA,DIVO,C2005,AS27000,303,0,79,0,224,121,0,0.0,2019-09-01,Fine
15188,2016,3,LOH-DJIBOUA,DIVO,C2005,AS27134,0,1,1,0,0,1,0,1.0,2016-03-01,Fine
15189,2016,4,LOH-DJIBOUA,DIVO,C2005,AS27134,0,100,100,0,0,51,0,100.0,2016-04-01,Fine
15190,2016,5,LOH-DJIBOUA,DIVO,C2005,AS27134,0,100,100,0,0,67,0,100.0,2016-05-01,Fine
15191,2016,6,LOH-DJIBOUA,DIVO,C2005,AS27134,0,100,50,0,50,83,0,0.0,2016-06-01,Fine
15192,2016,7,LOH-DJIBOUA,DIVO,C2005,AS27134,50,0,50,0,0,67,0,100.0,2016-07-01,Fine
15193,2016,8,LOH-DJIBOUA,DIVO,C2005,AS27134,0,0,0,0,0,33,0,100.0,2016-08-01,Fine
15194,2016,9,LOH-DJIBOUA,DIVO,C2005,AS27134,0,100,0,0,100,17,0,0.0,2016-09-01,Fine
15195,2016,10,LOH-DJIBOUA,DIVO,C2005,AS27134,100,0,100,0,0,33,0,200.0,2016-10-01,Fine
15196,2016,11,LOH-DJIBOUA,DIVO,C2005,AS27134,0,0,0,0,0,33,0,200.0,2016-11-01,Fine
15197,2016,12,LOH-DJIBOUA,DIVO,C2005,AS27134,0,200,100,0,100,67,0,100.0,2016-12-01,Fine
15198,2017,1,LOH-DJIBOUA,DIVO,C2005,AS27134,100,0,0,0,100,33,0,0.0,2017-01-01,Fine
15199,2017,2,LOH-DJIBOUA,DIVO,C2005,AS27134,100,0,0,0,100,33,0,0.0,2017-02-01,Fine
15200,2017,3,LOH-DJIBOUA,DIVO,C2005,AS27134,100,0,49,0,51,16,0,0.0,2017-03-01,Fine
15201,2017,4,LOH-DJIBOUA,DIVO,C2005,AS27134,51,0,51,0,0,33,0,100.0,2017-04-01,Fine
15202,2017,5,LOH-DJIBOUA,DIVO,C2005,AS27134,0,0,0,0,0,33,0,99.0,2017-05-01,Fine
15203,2017,6,LOH-DJIBOUA,DIVO,C2005,AS27134,0,0,0,0,0,17,0,100.0,2017-06-01,Fine
15206,2017,9,LOH-DJIBOUA,DIVO,C2005,AS27134,0,100,50,0,50,17,0,100.0,2017-09-01,Fine
15207,2017,10,LOH-DJIBOUA,DIVO,C2005,AS27134,50,0,50,0,0,33,0,200.0,2017-10-01,Fine
15208,2017,11,LOH-DJIBOUA,DIVO,C2005,AS27134,0,100,100,0,0,67,0,200.0,2017-11-01,Fine
15209,2017,12,LOH-DJIBOUA,DIVO,C2005,AS27134,0,200,100,0,100,83,0,100.0,2017-12-01,Fine
15210,2018,1,LOH-DJIBOUA,DIVO,C2005,AS27134,100,0,0,0,100,67,0,0.0,2018-01-01,Fine
15211,2018,2,LOH-DJIBOUA,DIVO,C2005,AS27134,100,100,100,0,100,67,0,100.0,2018-02-01,Fine
15212,2018,3,LOH-DJIBOUA,DIVO,C2005,AS27134,100,100,100,0,100,67,0,100.0,2018-03-01,Fine
15213,2018,4,LOH-DJIBOUA,DIVO,C2005,AS27134,100,0,4,0,96,68,0,108.0,2018-04-01,Fine
15214,2018,5,LOH-DJIBOUA,DIVO,C2005,AS27134,96,0,87,0,9,64,0,183.0,2018-05-01,Fine
15215,2018,6,LOH-DJIBOUA,DIVO,C2005,AS27134,9,100,9,0,100,33,0,0.0,2018-06-01,Fine
15216,2018,7,LOH-DJIBOUA,DIVO,C2005,AS27134,100,0,0,0,100,32,0,0.0,2018-07-01,Fine
15217,2018,8,LOH-DJIBOUA,DIVO,C2005,AS27134,100,0,42,0,58,17,0,0.0,2018-08-01,Fine
15218,2018,9,LOH-DJIBOUA,DIVO,C2005,AS27134,58,0,58,0,0,33,0,99.0,2018-09-01,Fine
15219,2018,10,LOH-DJIBOUA,DIVO,C2005,AS27134,0,0,0,0,0,33,0,100.0,2018-10-01,Fine
15220,2018,11,LOH-DJIBOUA,DIVO,C2005,AS27134,0,0,0,0,0,19,0,100.0,2018-11-01,Fine
15226,2019,5,LOH-DJIBOUA,DIVO,C2005,AS27134,0,100,48,71,123,16,0,0.0,2019-05-01,Fine
15227,2019,6,LOH-DJIBOUA,DIVO,C2005,AS27134,123,0,38,0,85,29,0,2.0,2019-06-01,Fine
15228,2019,7,LOH-DJIBOUA,DIVO,C2005,AS27134,85,100,84,0,101,57,0,0.0,2019-07-01,Fine
15229,2019,8,LOH-DJIBOUA,DIVO,C2005,AS27134,101,0,101,0,0,108,15,100.0,2019-08-01,Fine
15230,2019,9,LOH-DJIBOUA,DIVO,C2005,AS27134,0,0,0,0,0,95,0,0.0,2019-09-01,Fine
15238,2017,2,LOH-DJIBOUA,DIVO,C2005,AS27137,0,30,20,0,10,7,0,10.0,2017-02-01,Fine
15239,2017,3,LOH-DJIBOUA,DIVO,C2005,AS27137,10,0,10,0,0,10,0,10.0,2017-03-01,Fine
15240,2017,4,LOH-DJIBOUA,DIVO,C2005,AS27137,0,1,1,0,0,10,0,10.0,2017-04-01,Fine
15241,2017,5,LOH-DJIBOUA,DIVO,C2005,AS27137,0,20,8,0,12,6,0,6.0,2017-05-01,Fine
15242,2017,6,LOH-DJIBOUA,DIVO,C2005,AS27137,12,0,12,0,0,7,0,20.0,2017-06-01,Fine
15243,2017,7,LOH-DJIBOUA,DIVO,C2005,AS27137,0,20,10,0,10,10,0,20.0,2017-07-01,Fine
